Arrival Chickens Date;Death;Chickens;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
19/07/2018;19;35672;02/12/2019;30060;0.84267773;190.0;120.0;02/12/2019;88350;0
19/07/2018;20;35652;03/12/2019;29960;0.840345563;210.0;101.0;03/12/2019;14520;0
19/07/2018;18;35634;04/12/2019;30740;0.862659258;205.0;116.0;04/12/2019;36540;0
19/07/2018;14;35620;05/12/2019;31387;0.881162268;195.0;116.0;05/12/2019;26870;0
19/07/2018;15;35605;06/12/2019;30040;0.843701727;190.0;120.0;06/12/2019;16110;0
19/07/2018;9;35596;07/12/2019;26000;0.730419148;198.0;111.0;;0;0
19/07/2018;18;35578;08/12/2019;25760;0.724042948;185.0;115.0;;0;0
19/07/2018;17;35561;09/12/2019;29050;0.816906161;170.0;120.0;09/12/2019;115977;0
19/07/2018;17;35544;10/12/2019;24060;0.676907495;190.0;118.0;;0;0
19/07/2018;14;35530;11/12/2019;24820;0.698564593;185.0;113.0;11/12/2019;37860;0
19/07/2018;16;35514;12/12/2019;22940;0.645942445;170.0;114.0;12/12/2019;20100;0
19/07/2018;15;35499;13/12/2019;23240;0.654666329;190.0;120.0;13/12/2019;20790;0
19/07/2018;23;35476;14/12/2019;23900;0.673694892;185.0;120.0;;0;0
19/07/2018;27;35449;15/12/2019;24920;0.702981748;160.0;118.0;;0;0
19/07/2018;25;35424;16/12/2019;23280;0.657181572;170.0;123.0;16/12/2019;66750;0
19/07/2018;44;35380;17/12/2019;23490;0.663934426;190.0;123.0;;0;0
19/07/2018;17;35363;18/12/2019;23490;0.664253598;195.0;116.0;18/12/2019;46590;0
19/07/2018;40;35323;19/12/2019;24400;0.690768055;180.0;117.0;;0;0
19/07/2018;50;35273;20/12/2019;25110;0.711875939;175.0;126.0;20/12/2019;48570;0
19/07/2018;38;35235;21/12/2019;24830;0.704697034;190.0;126.0;;0;0
19/07/2018;30;35205;22/12/2019;25290;0.718363869;170.0;117.0;;0;0
19/07/2018;34;35171;23/12/2019;25920;0.7369708;190.0;113.0;23/12/2019;75060;0
19/07/2018;28;35143;24/12/2019;25770;0.733289702;185.0;116.0;;0;0
19/07/2018;20;35123;25/12/2019;25980;0.739686245;160.0;150.0;;0;0
19/07/2018;16;35107;26/12/2019;26190;0.74600507;190.0;120.0;;0;0
19/07/2018;39;35068;27/12/2019;27030;0.770788183;180.0;111.0;27/12/2019;103740;0
19/07/2018;25;35043;28/12/2019;26330;0.751362612;160.0;116.0;;0;0
19/07/2018;18;35025;29/12/2019;26490;0.756316916;180.0;132.0;;0;0
19/07/2018;43;34982;30/12/2019;26370;0.753816248;170.0;117.0;30/12/2019;78480;0
19/07/2018;19;34963;31/12/2019;26280;0.751651746;185.0;114.0;;0;0
19/07/2018;35;34928;01/01/2020;25800;0.738662391;190.0;137.0;;0;0
19/07/2018;24;34904;02/01/2020;27480;0.787302315;185.0;111.0;02/01/2020;78690;0
19/07/2018;38;34866;03/01/2020;26730;0.766649458;200.0;126.0;03/01/2020;26400;5180
19/07/2018;17;34849;04/01/2020;26700;0.766162587;195.0;131.0;;0;0
19/07/2018;17;34832;05/01/2020;26520;0.761368856;187.0;116.0;;0;0
19/07/2018;14;34818;06/01/2020;27000;0.775460968;200.0;118.0;;0;0
19/07/2018;14;34804;07/01/2020;26670;0.766291231;180.0;115.0;07/01/2020;105930;0
19/07/2018;26;34778;08/01/2020;26430;0.759963195;188.0;120.0;;0;0
19/07/2018;26;34752;09/01/2020;26940;0.775207182;190.0;126.0;09/01/2020;52830;0
19/07/2018;13;34739;10/01/2020;26670;0.767725035;195.0;117.0;10/01/2020;26400;0
19/07/2018;24;34715;11/01/2020;26740;0.770272217;190.0;137.0;;0;0
19/07/2018;11;34704;12/01/2020;26880;0.774550484;188.0;160.0;;0;0
19/07/2018;14;34690;13/01/2020;26970;0.777457481;196.0;122.0;13/01/2020;79830;0
19/07/2018;24;34666;14/01/2020;26250;0.757226101;187.0;131.0;14/01/2020;25920;0
19/07/2018;31;34635;15/01/2020;26910;0.776959723;195.0;128.0;15/01/2020;26670;0
19/07/2018;16;34619;16/01/2020;26370;0.761720443;190.0;126.0;16/01/2020;26100;0
19/07/2018;26;34593;17/01/2020;26400;0.763160177;180.0;120.0;17/01/2020;26160;3720
19/07/2018;23;34570;18/01/2020;26580;0.768874747;190.0;116.0;;0;0
19/07/2018;30;34540;19/01/2020;26610;0.770411118;198.0;114.0;;0;0
19/07/2018;18;34522;20/01/2020;26520;0.768205782;187.0;117.0;20/01/2020;78930;0
19/07/2018;23;34499;21/01/2020;26490;0.767848343;210.0;132.0;21/01/2020;26280;0
19/07/2018;19;34480;22/01/2020;26370;0.764791183;195.0;116.0;22/01/2020;26100;0
19/07/2018;23;34457;23/01/2020;26210;0.760658212;188.0;111.0;23/01/2020;25920;0
19/07/2018;12;34445;24/01/2020;26610;0.772535927;205.0;120.0;24/01/2020;26340;0
19/07/2018;17;34428;25/01/2020;26610;0.772917393;195.0;150.0;;0;0
19/07/2018;14;34414;26/01/2020;26430;0.768001395;180.0;116.0;;0;0
19/07/2018;24;34390;27/01/2020;26490;0.770282059;200.0;113.0;27/01/2020;78810;0
19/07/2018;34;34356;28/01/2020;25740;0.749214111;190.0;117.0;28/01/2020;25500;0
19/07/2018;13;34343;29/01/2020;26250;0.764347902;180.0;126.0;29/01/2020;25920;0
19/07/2018;24;34319;30/01/2020;26250;0.764882427;198.0;117.0;30/01/2020;25980;0
19/07/2018;20;34299;31/01/2020;25870;0.754249395;185.0;90.0;31/01/2020;25560;3760
19/07/2018;18;34281;01/02/2020;25920;0.756103964;196.0;118.0;;0;0
19/07/2018;22;34259;02/02/2020;25950;0.757465192;195.0;123.0;;0;0
19/07/2018;16;34243;03/02/2020;26040;0.760447391;188.0;124.0;03/02/2020;77100;0
19/07/2018;28;34215;04/02/2020;25620;0.748794388;185.0;115.0;04/02/2020;25320;0
19/07/2018;15;34200;05/02/2020;26070;0.762280702;190.0;120.0;05/02/2020;25830;0
19/07/2018;14;34186;06/02/2020;25680;0.751184695;182.0;116.0;02/06/2020;25410;0
19/07/2018;11;34175;07/02/2020;25620;0.749670812;190.0;118.0;07/02/2020;25440;0
19/07/2018;13;34162;08/02/2020;25320;0.741174404;195.0;122.0;;0;0
19/07/2018;11;34151;09/02/2020;25560;0.748440748;188.0;110.0;;0;0
19/07/2018;26;34125;10/02/2020;25890;0.758681319;192.0;122.0;10/02/2020;76110;0
19/07/2018;16;34109;11/02/2020;24690;0.723855874;190.0;115.0;11/02/2020;24480;0
19/07/2018;30;34079;12/02/2020;24960;0.732415857;185.0;120.0;12/02/2020;24690;0
19/07/2018;19;34060;13/02/2020;25120;0.73752202;186.0;119.0;13/02/2020;24930;3260
19/07/2018;17;34043;14/02/2020;25150;0.738771554;192.0;123.0;14/02/2020;24930;0
19/07/2018;25;34018;15/02/2020;25110;0.738138632;185.0;115.0;;0;0
19/07/2018;24;33994;16/02/2020;25030;0.736306407;188.0;122.0;;0;0
19/07/2018;19;33975;17/02/2020;24750;0.728476821;190.0;120.0;17/02/2020;74040;0
19/07/2018;16;33959;18/02/2020;25050;0.73765423;195.0;124.0;18/02/2020;24840;0
19/07/2018;13;33946;19/02/2020;24690;0.727331644;187.0;118.0;19/02/2020;24390;0
19/07/2018;20;33926;20/02/2020;24510;0.722454754;189.0;121.0;20/02/2020;24270;0
19/07/2018;20;33906;21/02/2020;25350;0.747655282;185.0;115.0;21/02/2020;25080;0
19/07/2018;11;33895;22/02/2020;24720;0.729311108;190.0;119.0;;0;0
19/07/2018;18;33877;23/02/2020;24750;0.730584172;186.0;120.0;;0;0
19/07/2018;23;33854;24/02/2020;24410;0.721037396;181.0;118.0;24/02/2020;73080;0
19/07/2018;18;33836;25/02/2020;25290;0.747428774;188.0;115.0;25/02/2020;24960;0
19/07/2018;19;33817;26/02/2020;24940;0.737498891;191.0;120.0;;0;0
19/07/2018;52;33765;27/02/2020;25160;0.745150304;190.0;125.0;27/02/2020;49500;0
19/07/2018;41;33724;28/02/2020;24660;0.731229985;190.0;123.0;28/02/2020;24360;3990
19/07/2018;15;33709;29/02/2020;24940;0.739861758;189.0;123.0;29/02/2020;24630;0
19/07/2018;24;33685;01/03/2020;24810;0.736529613;188.0;125.0;;0;0
19/07/2018;11;33674;02/03/2020;24400;0.724594643;185.0;128.0;02/03/2020;48660;0
19/07/2018;20;33654;03/03/2020;25240;0.749985143;186.0;130.0;03/03/2020;24960;0
19/07/2018;20;33634;04/03/2020;24750;0.73586252;190.0;122.0;04/03/2020;24480;0
19/07/2018;15;33619;05/03/2020;24790;0.737380648;182.0;121.0;;0;0
19/07/2018;12;33607;06/03/2020;24870;0.7400244;186.0;127.0;06/03/2020;49080;0
19/07/2018;25;33582;07/03/2020;24850;0.739979751;183.0;116.0;;0;0
19/07/2018;23;33559;08/03/2020;24880;0.741380852;188.0;128.0;;0;0
19/07/2018;18;33541;09/03/2020;25160;0.750126711;190.0;127.0;09/03/2020;73830;0
19/07/2018;22;33519;10/03/2020;24580;0.733315433;192.0;130.0;10/03/2020;24270;0
19/07/2018;33;33486;11/03/2020;24450;0.730155886;185.0;126.0;11/03/2020;24060;0
19/07/2018;23;33463;12/03/2020;24460;0.730956579;186.0;128.0;;0;0
19/07/2018;22;33441;13/03/2020;24450;0.731138423;191.0;132.0;13/03/2020;48330;3990
19/07/2018;23;33418;14/03/2020;24410;0.730444671;185.0;125.0;;0;0
19/07/2018;20;33398;15/03/2020;24080;0.721001258;188.0;123.0;;0;0
19/07/2018;20;33378;16/03/2020;23970;0.718137695;189.0;127.0;16/03/2020;71730;0
19/07/2018;14;33364;17/03/2020;24360;0.730128282;191.0;129.0;17/03/2020;24060;0
19/07/2018;19;33345;18/03/2020;24930;0.747638327;186.0;130.0;18/03/2020;24630;0
19/07/2018;19;33326;19/03/2020;24630;0.739062594;187.0;125.0;;0;0
19/07/2018;25;33301;20/03/2020;24570;0.737815681;193.0;128.0;20/03/2020;48570;0
19/07/2018;24;33277;21/03/2020;24390;0.732938666;190.0;126.0;21/03/2020;24060;0
19/07/2018;24;33253;22/03/2020;24300;0.730761134;189.0;126.0;;0;0
19/07/2018;15;33238;23/03/2020;23490;0.706721223;180.0;118.0;23/03/2020;47130;0
19/07/2018;20;33218;24/03/2020;24930;0.750496719;183.0;115.0;;0;0
19/07/2018;30;33188;25/03/2020;24450;0.736712065;185.0;110.0;25/03/2020;48750;0
19/07/2018;29;33159;26/03/2020;24660;0.743689496;188.0;119.0;;0;0
19/07/2018;19;33140;27/03/2020;24120;0.727821364;186.0;127.0;27/03/2020;48180;0
19/07/2018;19;33121;28/03/2020;24420;0.737296579;180.0;121.0;28/03/2020;23850;0
19/07/2018;25;33096;29/03/2020;23910;0.7224438;183.0;122.0;;0;0
19/07/2018;19;33077;30/03/2020;23610;0.713789038;180.0;121.0;30/03/2020;46800;0
19/07/2018;25;33052;31/03/2020;23970;0.725220864;190.0;137.0;;0;0
19/07/2018;20;33032;01/04/2020;24030;0.727476387;185.0;119.0;01/04/2020;47130;0
19/07/2018;15;33017;02/04/2020;24210;0.733258624;180.0;116.0;02/04/2020;23880;0
19/07/2018;22;32995;03/04/2020;24150;0.73192908;190.0;135.0;03/04/2020;23760;3750
19/07/2018;20;32975;04/04/2020;24000;0.727824109;180.0;119.0;;0;0
19/07/2018;25;32950;05/04/2020;23760;0.721092564;196.0;142.0;;0;0
19/07/2018;17;32933;06/04/2020;23790;0.722375733;192.0;134.0;06/04/2020;70320;0
19/07/2018;23;32910;07/04/2020;23940;0.727438469;182.0;113.0;;0;0
19/07/2018;23;32887;08/04/2020;23370;0.710615137;185.0;122.0;08/04/2020;46560;0
19/07/2018;24;32863;09/04/2020;23340;0.710221221;188.0;110.0;;0;0
19/07/2018;21;32842;10/04/2020;23460;0.714329213;186.0;110.0;;0;0
19/07/2018;21;32821;11/04/2020;23190;0.706559825;188.0;115.0;11/04/2020;68520;3630
19/07/2018;28;32793;12/04/2020;23460;0.715396579;187.0;150.0;;0;0
19/07/2018;19;32774;13/04/2020;21990;0.670958687;190.0;127.0;;0;0
19/07/2018;19;32755;14/04/2020;24330;0.742787361;192.0;117.0;;0;0
19/07/2018;20;32735;15/04/2020;23880;0.729494425;185.0;114.0;15/04/2020;91860;0
19/07/2018;24;32711;16/04/2020;23310;0.712604323;183.0;117.0;;0;0
19/07/2018;31;32680;17/04/2020;23430;0.716952264;180.0;114.0;17/04/2020;45660;0
19/07/2018;20;32660;18/04/2020;23400;0.71647275;185.0;109.0;;0;0
19/07/2018;22;32638;19/04/2020;22650;0.693976347;180.0;109.0;;0;0
19/07/2018;21;32617;20/04/2020;23700;0.726614955;183.0;115.0;20/04/2020;68310;0
19/07/2018;24;32593;21/04/2020;22390;0.686957322;185.0;117.0;;0;0
19/07/2018;27;32566;22/04/2020;22860;0.701959098;180.0;110.0;22/04/2020;44640;5010
19/07/2018;30;32536;23/04/2020;22350;0.686931399;190.0;120.0;;0;0
19/07/2018;23;32513;24/04/2020;22650;0.696644419;183.0;113.0;24/04/2020;44010;0
19/07/2018;22;32491;25/04/2020;22890;0.704502785;192.0;125.0;;0;0
19/07/2018;26;32465;26/04/2020;22260;0.685661482;180.0;110.0;;0;0
19/07/2018;27;32438;27/04/2020;22020;0.678833467;190.0;114.0;27/04/2020;66270;0
19/07/2018;34;32404;28/04/2020;22620;0.698061968;188.0;112.0;;0;0
19/07/2018;19;32385;29/04/2020;21690;0.669754516;187.0;116.0;29/04/2020;43590;0
19/07/2018;26;32359;30/04/2020;22160;0.684817207;183.0;120.0;30/04/2020;21600;0
19/07/2018;24;32335;01/05/2020;22230;0.687490336;185.0;110.0;;0;0
19/07/2018;21;32314;02/05/2020;21880;0.677105898;192.0;118.0;;0;0
19/07/2018;24;32290;03/05/2020;22050;0.682873955;180.0;121.0;;0;0
19/07/2018;23;32267;04/05/2020;21560;0.668174916;193.0;108.0;04/05/2020;85890;5040
19/07/2018;27;32240;05/05/2020;21720;0.67369727;180.0;115.0;;0;0
19/07/2018;22;32218;06/05/2020;21620;0.671053448;183.0;107.0;06/05/2020;42390;0
19/07/2018;25;32193;07/05/2020;20910;0.649520082;190.0;109.0;;0;0
19/07/2018;21;32172;08/05/2020;21090;0.655538978;195.0;110.0;08/05/2020;41070;0
19/07/2018;23;32149;09/05/2020;21020;0.653830601;185.0;118.0;09/05/2020;20490;0
19/07/2018;22;32127;10/05/2020;21270;0.66205995;180.0;114.0;;0;0
19/07/2018;30;32097;11/05/2020;20400;0.635573418;187.0;119.0;11/05/2020;40950;0
19/07/2018;27;32070;12/05/2020;20760;0.647333957;185.0;112.0;12/05/2020;20400;0
19/07/2018;31;32039;13/05/2020;20460;0.63859671;190.0;110.0;13/05/2020;20190;0
19/07/2018;31;32008;14/05/2020;20470;0.639527618;183.0;111.0;;0;0
19/07/2018;24;31984;15/05/2020;20700;0.647198599;186.0;114.0;15/05/2020;40260;0
19/07/2018;24;31960;16/05/2020;20340;0.636420526;190.0;117.0;;0;0
19/07/2018;27;31933;17/05/2020;20100;0.629442896;180.0;110.0;;0;0
19/07/2018;25;31908;18/05/2020;20160;0.631816472;187.0;120.0;18/05/2020;59700;0
19/07/2018;32;31876;19/05/2020;20090;0.630254737;185.0;114.0;;0;0
